Week,Port,Supplier,PO,Container,Vessel,QualityComment,Score,Defects
35,DUNKERQUE,AGRO INDUSTRIAL,567465,AMCU9329936,FORT ROYAL,"50% of inspected fruits affected by translucency, pitting, bruising and isolated mold formation, we make reserves on this arrival in case of claims. Container not precooled before loading shipped at 15 degress.",2,"Translucency, Mould, Dehydration/Pitting, Bruising"
35,DUNKERQUE,AGRO INDUSTRIAL,567467,SEGU9238977,FORT ROYAL,Good quality overall,4,
35,DUNKERQUE,AGRO INDUSTRIAL,567468,CXRU1250062,FORT ROYAL,"15% of fruits inspected affected by pitting, bruising and isolated translucency and mold formation we make reserve in case of claims",3,"Translucency, Dehydration/Pitting, Bruising"
35,DUNKERQUE,AGRO INDUSTRIAL,567469,TEMU9220803,FORT ROYAL,direct customer - Report will be sent later on ,4,
35,DUNKERQUE,AGRO INDUSTRIAL,567470,TRIU8161730,FORT ROYAL,Good quality in general,4,
35,DUNKERQUE,SEBAS,567472,TEMU9889316,FORT ROYAL,Occasional overgrown crowns otherwise good quality overall,4,
35,DUNKERQUE,PCC,567484,SZLU9496419,FORT ROYAL,direct customer - Report will be sent later on ,4,
35,DUNKERQUE,NORTENAS,567485,TCLU1212717,FORT ROYAL,Occasional overgrown crowns otherwise good quality overall,4,
35,DUNKERQUE,NORTENAS,567486,TTNU8274161,FORT ROYAL,Good quality overall,4,
35,DUNKERQUE,TDV,567487,FSCU5921028,FORT ROYAL,Good quality overall,4,
35,DUNKERQUE,TDV,567488,SZLU9872183,FORT ROYAL,Good quality overall,4,
36,ANVERS,ACON,10469,HLBU9175473,PUERTO LIMON EXPRESS,Direct customer - Report will be sent later on ,4,
36,ANVERS,ACON,10471,HLBU9446657,PUERTO LIMON EXPRESS,Direct customer - Report will be sent later on ,4,
36,ANVERS,NORTENAS,10492,HLBU9868842,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,NORTENAS,10490,HLBU9368209,PUERTO LIMON EXPRESS,Direct customer - Report will be sent later on ,4,
36,ANVERS,NORTENAS,10493,HLBU9536621,PUERTO LIMON EXPRESS,Occasional presence of light translucency and base brownin,3,Translucency
36,ANVERS,NORTENAS,10491,HLBU9771180,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,SEBAS,10451,HLBU9030000,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,SEBAS,10452,HLBU9361837,PUERTO LIMON EXPRESS,Isolated presence of translucency and damaged crowns,4,
36,ANVERS,SEBAS,10453,HLBU9230293,PUERTO LIMON EXPRESS,Occasional presence of brown leaves and light translucency,3,"Translucency, Brown leaves"
36,ANVERS,SEBAS,10454,HLBU9147580,PUERTO LIMON EXPRESS,Occasional presence of translucency and brown leaves,3,"Translucency, Brown leaves"
36,ANVERS,SEBAS,10455,CAIU5653329,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,SEBAS,10456,HLBU9420061,PUERTO LIMON EXPRESS,Occasional presence of brown leaves,3,Brown leaves
36,ANVERS,SEBAS,10457,HLBU9684589,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,SEBAS,10458,HLBU9754520,PUERTO LIMON EXPRESS,Isolated severe translucency and occasional mold formation,3,"Translucency, Mould"
36,ANVERS,PCC,10461,UAEU1239611,PUERTO LIMON EXPRESS K&N,Occasional presence of undercoloration ,3,Undercoloration
36,ANVERS,PCC,10463,HLBU9322168,PUERTO LIMON EXPRESS K&N,Good quality in general,4,
36,ANVERS,PCC,10464,HLBU9871240,PUERTO LIMON EXPRESS K&N,Isolated presence of base browning and elevated coloration,4,
36,ANVERS,LAS BRISAS,10441,HLXU8795733,PUERTO LIMON EXPRESS,Good quality in general,4,
36,ANVERS,LAS BRISAS,10442,HLBU6015208,PUERTO LIMON EXPRESS K&N,Occasional presence of signs of dehydration on kolor pallets,3,Dehydration/Pitting
36,ANVERS,LAS BRISAS,10444,HLBU9222699,PUERTO LIMON EXPRESS K&N,Direct customer - Report will be sent later on ,4,
36,ANVERS,LAS BRISAS,10445,HLBU6051503,PUERTO LIMON EXPRESS K&N,Direct customer - Report will be sent later on ,4,
36,ANVERS,LAS BRISAS,10446,UACU4760420,PUERTO LIMON EXPRESS K&N,Direct customer - Report will be sent later on ,4,
36,ANVERS,LAS BRISAS,10447,HLBU9296449,PUERTO LIMON EXPRESS K&N,Occasional presence of signs of dehydration and mold formation,3,"Mould, Dehydration/Pitting"
36,ANVERS,TDV,10472,MSDU9021719,MSC MIRELLA,Good quality overall,4,
36,ANVERS,TDV,10473,OTPU6113509,MSC MIRELLA,Frequent presence of undercoloration on kolor pallets,3,Undercoloration
36,ANVERS,AGRO INDUSTRIAL,10459,MSDU9865875,MSC MIRELLA,Isolated presence of brown leaves ,4,
36,ANVERS,AGRO INDUSTRIAL,10460,MSDU9804946,MSC MIRELLA,Isolated decay and brusing,4,
36,VLISSINGEN,LAS BRISAS,10465,SILU7034103,CHIQUITA HARVESTER,"Occasional presenceof translucency, bruising and isolated mold formation",3,"Translucency, Bruising"
36,VLISSINGEN,LAS BRISAS,10466,SILU7043297,CHIQUITA HARVESTER,Good quality in general,4,
36,DUNKERQUE,NORTENAS,567555,CGMU9375382,CMA CGM AMERICA,"Contaier under claim to frequent presence of damaged boxes, client will sort and repackage and send us results",3,
36,DUNKERQUE,ACON,567463,TCLU1080230,FORT ROYAL/AMERICA,"We claim 4 pallets kolor due to external overmaturity, 5 pallets size 10/15 due to external overmaturity and heavy mold",2,"Mould, Overmaturity"
36,DUNKERQUE,ACON,567516,SILU7005810,AMERICA,Direct customer - Report will be sent later on ,4,
36,DUNKERQUE,VISA,567517,SZLU9096829,AMERICA,Good quality overall,4,
36,DUNKERQUE,LAS BRISAS,567518,BMOU9715286,AMERICA,Direct customer - Report will be sent later on ,4,
36,DUNKERQUE,LAS BRISAS,567519,CAAU4138656,AMERICA,"Occasional presence of brown leaves, mold and bruising",3,"Mould, Bruising, Brown leaves"
36,DUNKERQUE,LAS BRISAS,567520,TTNU8886022,AMERICA,"We claim 1 pallet size 9/12 and 1 pallet size 10/15 due to mold formation, bruising and signs of overmaturity rest seems correct",2,"Mould, Dehydration/Pitting, Bruising"
36,DUNKERQUE,SEBAS,567521,OTPU6312049,AMERICA,Good quality overall,4,
36,DUNKERQUE,AGRO INDUSTRIAL,567522,FBIU5217759,AMERICA,Good quality overall,4,
36,DUNKERQUE,AGRO INDUSTRIAL,567523,TRIU8119853,AMERICA,"We claim 3 pallets size 6/8 due to heavy mold, rest seems correct",3,Mould
36,DUNKERQUE,AGRO INDUSTRIAL,567524,SZLU9894496,AMERICA,Good quality overall,4,
36,DUNKERQUE,AGRO INDUSTRIAL,567525,SZLU9667893,AMERICA,Direct customer - Report will be sent later on ,4,
36,DUNKERQUE,PCC,567533,SILU7009733,AMERICA,Good quality overall,4,
36,DUNKERQUE,TDV,567540,CGMU5365787,AMERICA,Good quality overall,4,
36,DUNKERQUE,TDV,567541,SEGU9423419,AMERICA,Good quality overall,4,
36,DUNKERQUE,NORTENAS,567551,CGMU5147229,AMERICA,"We claim 15 pallets size 9 due to old fruits packed old aspect signs of dehydration, the 8/10 seems correct",2,"Overmaturity, Dehydration/Pitting, Bruising"
36,DUNKERQUE,NORTENAS,567552,CGMU9288056,AMERICA,Good quality overall,4,
36,DUNKERQUE,NORTENAS,567553,TCLU1208450,AMERICA,Good quality overall,4,
36,DUNKERQUE,NORTENAS,567554,TTNU8697543,AMERICA,Isolated decay and occasinal long crowns otherwise good quality overall,4,
36,DUNKERQUE,NORTENAS,567555,CGMU9375382,AMERICA,Direct customer - Report will be sent later on ,4,
36,DUNKERQUE,NORTENAS,567556,TCLU1148963,AMERICA,Good quality overall,4,
37,ANVERS,ACON,10499,HLBU9335247,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,ACON,10500,HLBU6116836,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,ACON,10501,HLBU6053532,SANTA MARTA EXPRESS,Good quality in general,4,
37,ANVERS,SEBAS,10495,HLBU9010093,SANTA MARTA EXPRESS,Presence of occasional long crowns and internal browning ,4,
37,ANVERS,SEBAS,10497,HLBU6132230,SANTA MARTA EXPRESS,Good quality in general,4,
37,ANVERS,SEBAS,10498,HLBU6131321,SANTA MARTA EXPRESS,Good quality in general,4,
37,ANVERS,NORTENAS,10511,HLBU9754686,SANTA MARTA EXPRESS,Some pallets arrived tilted and presence of long crowns otherwise good quality in general,4,
37,ANVERS,NORTENAS,10512,HLBU9147770,SANTA MARTA EXPRESS,Presence of long crowns and isolated base browning otherwise good quality overall,4,
37,ANVERS,NORTENAS,10513,HLBU6082079,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,NORTENAS,10514,HLBU9530602,SANTA MARTA EXPRESS,Presence of long crowns otherwise good quality overall,4,
37,ANVERS,VISA,10510,HLBU6197611,SANTA MARTA EXPRESS,Occasional presence of translucency and isolated light mold,4,
37,ANVERS,PCC,10502,HLBU9676979,SANTA MARTA EXPRESS K&N,Good quality in general,4,
37,ANVERS,PCC,567641,HLBU6056193,SANTA MARTA EXPRESS K&N,Direct customer - Report will be sent later on ,4,
37,ANVERS,PCC,10504,HLBU9786030,SANTA MARTA EXPRESS K&N,"Frequent presence of undercoloration on kolor pallets, claims to be expected",2,Undercoloration
37,ANVERS,LAS BRISAS,10483,TTNU8001948,SANTA MARTA EXPRESS,Good quality in general,4,
37,ANVERS,LAS BRISAS,10484,CAIU5666882,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,LAS BRISAS,10485,UAEU1259665,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,LAS BRISAS,10486,HLBU9003031,SANTA MARTA EXPRESS,Direct customer - Report will be sent later on ,4,
37,ANVERS,LAS BRISAS,10487,HLBU9834903,SANTA MARTA EXPRESS,Occasional presence of base browning and brown leaves,4,
37,ANVERS,LAS BRISAS,10488,HLBU6182381,SANTA MARTA EXPRESS,Occasional presence of base browning,4,
37,ANVERS,LAS BRISAS,10489,HLBU9899186,SANTA MARTA EXPRESS,"Occasional presence of mold formation and translucency, isolated base browning",3,"Translucency, Mould"
37,ANVERS,TDV,10509,MSDU9716320,MSC RONIT R,Good quality in general,4,
37,ANVERS,AGRO INDUSTRIAL,10494,TTNU8711045,MSC RONIT R,Good quality in general,4,
37,DUNKERQUE,NORTENAS,567600,CGMU5064736,FORT FLEUR D'EPEE,Direct customer - Report will be sent later on ,4,
37,DUNKERQUE,NORTENAS,567601,TTNU8267481,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,NORTENAS,567602,TCLU1146512,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,NORTENAS,567603,SZLU9924590,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,NORTENAS,567604,CGMU9309539,FORT FLEUR D'EPEE,Presence of pallets with damaged boxes and tilted otherwise good quality in general,4,
37,DUNKERQUE,VISA,567605,APRU5810546,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,ACON,567606,CGMU5427430,FORT FLEUR D'EPEE,We claim 3 pallets jardin creole due to overmaturity and pitting the rest all good (container not pre cooled),3,"Overmaturity, Dehydration/Pitting"
37,DUNKERQUE,PCC,567607,CXRU1281870,FORT FLEUR D'EPEE,"Frequent presence of brown leaves, we make reserve in case of claims",3,Brown leaves
37,DUNKERQUE,TDV,567608,CGMU5084795,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,SEBAS,567609,CGMU5552643,FORT FLEUR D'EPEE,Occasional presence of brown leaves and long crowns we make reserve in case of claims,3,Brown leaves
37,DUNKERQUE,SEBAS,567610,TTNU8952090,FORT FLEUR D'EPEE,"Occasional presence of brown leaves, we make reserve in case of claims",3,Brown leaves
37,DUNKERQUE,LAS BRISAS,567611,CGMU5100073,FORT FLEUR D'EPEE,Direct customer - Report will be sent later on ,4,
37,DUNKERQUE,LAS BRISAS,567612,CGMU5360960,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,LAS BRISAS,567613,TRIU8138679,FORT FLEUR D'EPEE,Presence of occasional elevated coloration on crownless otherwise good quality overall,4,
37,DUNKERQUE,AGRO INDUSTRIAL,567617,AMCU9372399,FORT FLEUR D'EPEE,Direct customer - Report will be sent later on ,4,
37,DUNKERQUE,AGRO INDUSTRIAL,567619,CGMU5509101,FORT FLEUR D'EPEE,Good quality overall,4,
37,DUNKERQUE,AGRO INDUSTRIAL,567621,SEGU9064520,FORT FLEUR D'EPEE,"Isolated mold, tanslucency and underweights noted",3,Translucency
37,DUNKERQUE,AGRO INDUSTRIAL,567622,CGMU6989411,FORT FLEUR D'EPEE,Good quality overall,4,
38,ANVERS,ACON,10541,HLBU9616157,CAPE ALTIUS,Direct customer - Report will be sent later on ,4,
38,ANVERS,ACON,10542,HLXU8804692,CAPE ALTIUS,Direct customer - Report will be sent later on ,4,
38,ANVERS,ACON,10543,HLBU9727870,CAPE ALTIUS,Very low brix noted on all size - Below 12° - We make reserves and back in case of claim,2,
38,ANVERS,ACON,10544,UACU4757880,CAPE ALTIUS,Direct customer - Report will be sent later on ,4,
38,ANVERS,SEBAS,10546,HLBU9166260,CAPE ALTIUS,Good quality ,4,
38,ANVERS,SEBAS,10547,HLBU9882769,CAPE ALTIUS,5% to 8% of fruits are affected by base molds - We make reserves ,3,Mould
38,ANVERS,SEBAS,10548,CAAU4036947,CAPE ALTIUS,5% of fruits affected by base molds - Very low brix noted on many pallets we make reserve and back with claim,2,Mould
38,ANVERS,SEBAS,10549,CAAU4009073,CAPE ALTIUS,Good Quality ,4,Translucency
38,ANVERS,SEBAS,10550,DAYU6721635,CAPE ALTIUS,Presence of Basal Stain on Size 9 - the rest is good ,3,
38,ANVERS,SEBAS,567701,HLBU9834755,CAPE ALTIUS,Good quality ,4,
38,ANVERS,SEBAS,10551,HLBU9762974,CAPE ALTIUS,Average 10% of fruits affected by base molds and 10% of  bruises - We make reserve ,3,"Mould, Bruising"
38,ANVERS,SEBAS,567700,HLBU9016492,CAPE ALTIUS,We highly make reserves-claim on this container / not precooled fruits loaded at 20°C / Average of 6 pallets highly affected by pitting and bruises / on size 8 high presence of underweights,2,"Overmaturity, Dehydration/Pitting, Bruising"
38,ANVERS,NORTENAS,10530,HLBU9905041,CAPE ALTIUS,Average of 10% of fruits are affected by Basal Stain ,3,
38,ANVERS,NORTENAS,10531,UACU4776411,CAPE ALTIUS,Correct quality conditions - We make reserve for underweights ,2,Underweights
38,ANVERS,VISA,10552,HLBU9426178,CAPE ALTIUS,Average 15% of fruits affected by base molds - 1 pal with high coloration - We make reserve ,2,Mould
38,ANVERS,PCC,10564,HLBU6193468,CAPE ALTIUS K&N,"Produce affected by crown browning, translucency and occasional light mold formation.",3,Brown leaves
38,ANVERS,LAS BRISAS,10525,HLBU9211185,CAPE ALTIUS,Good quality ,4,
38,ANVERS,LAS BRISAS,10526,HLBU9668865,CAPE ALTIUS,"All kolor fruits are highly colored - up to 50% we make claim on this container 
Container was not precooled ",1,Overmaturity
38,ANVERS,LAS BRISAS,10527,TTNU8404856,CAPE ALTIUS,Correct quality in general ,4,
38,ANVERS,LAS BRISAS,10528,HLBU9895426,CAPE ALTIUS K&N,Direct customer - Report will be sent later on ,4,
38,ANVERS,LAS BRISAS,10529,HLBU9195485,CAPE ALTIUS K&N,Underweights on size 10 - We make reserve ,3,
38,ANVERS,TDV,10545,SZLU9311979,MSC LYON,"Slight presence of translucency on classic fruits, and dehydrated fruits on kolor",4,
38,ANVERS,AGRO INDUSTRIAL,10553,MSDU9865279,MSC LYON,Good quality ,4,
38,VLISSINGEN,LAS BRISAS,10533,FBIU5436778,COOL EXPRESS,"Presence of translucency on crownless fruits and mixed external coloration, 10% to 15% on inspected boxes,
Presence of brown spots on skin.
Accelerated marketing recommended, we make reserve on crownless frutis. ",3,Decay
38,DUNKERQUE,AGRO INDUSTRIAL,567665,CGMU5164078,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,AGRO INDUSTRIAL,567666,CGMU9323265,SAMBHAR,"High presence of mold and rots on peduncles and crown cuts
We make reserve ",3,"Mould, Decay"
38,DUNKERQUE,AGRO INDUSTRIAL,567667,BMOU9626851,SAMBHAR,Good quality ,4,
38,DUNKERQUE,AGRO INDUSTRIAL,567668,SZLU9021497,SAMBHAR,Good quality - Reserve on brix for size 8 classic,4,
38,DUNKERQUE,AGRO INDUSTRIAL,567669,CGMU6905025,SAMBHAR,"Slight presence oof rots and mold on peduncles and crown cuts
Otherwise, good quality in general",4,
38,DUNKERQUE,SEBAS,567671,FBIU5206672,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,LAS BRISAS,567672,TTNU8963577,SAMBHAR,Good quality ,4,
38,DUNKERQUE,LAS BRISAS,567673,TXGU9004854,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,LAS BRISAS,567675,CGMU5477750,SAMBHAR,"We claim 3 pallets 10/15 due to serious presence of molds/overmaturity and brown base 
The rest is good ",2,"Mould, Overmaturity"
38,DUNKERQUE,TDV,567677,CXRU1259856,SAMBHAR,"Presence of brown leaves 
risk of claim,",3,Brown leaves
38,DUNKERQUE,ACON,566678,TEMU9212388,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,ACON,567679,TTNU8444041,SAMBHAR,"Presence of brown leaves on size 9
we make reserve and we comeback in case of claim. 
Good qulaity for crownless,",3,Brown leaves
38,DUNKERQUE,NORTENAS,567680,TLLU1031635,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,NORTENAS,567681,CGMU5173300,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,NORTENAS,567682,RJCU2018660,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,NORTENAS,567684,CGMU8009748,SAMBHAR,Direct customer - Report will be sent later on ,4,
38,DUNKERQUE,NORTENAS,567685,SILU7024194,SAMBHAR,Good quality ,4,
38,DUNKERQUE,VISA,567686,SEGU9228583,SAMBHAR,Direct customer - Report will be sent later on ,4,
39,ANVERS,ACON,10579,HLBU6081792,ACHELOOS,Direct customer - Report will be sent later,4,
39,ANVERS,ACON,10580,HLBU9924150,ACHELOOS,Direct customer - Report will be sent later,4,
39,ANVERS,ACON,10581,HLBU9478000,ACHELOOS,All good ,4,
39,ANVERS,ACON,10582 / PO KFIF 567790,SEGU9097713,ACHELOOS,All good ,4,
39,ANVERS,SEBAS,10574,NIDU6508448,ACHELOOS,Presence of underweights and isolated low brix ,3,
39,ANVERS,SEBAS,10575,UACU4753484,ACHELOOS,Temperature recorder not connected - Some fruits are affected by brown leaves ,3,
39,ANVERS,SEBAS,10576,HLBU9917850,ACHELOOS,We found brix out of specification below 12° on 50% of boxes inspected - We make reserve ,3,
39,ANVERS,SEBAS,10577,HLBU9026593,ACHELOOS,"Temperature recorder not working 
We found brix out of specification below 12° on all boxes inspected 
Size 7 classic are highly coloured 
We make reserve ",2,Overmaturity
39,ANVERS,SEBAS,10578,BEAU9725187,ACHELOOS,"Classic: 30% to 60% of fruits affected by blue mold on base / Fruit highly coloured  - We make reserve 
",2,"Mould, Overmaturity"
39,ANVERS,VISA,10570,HLBU9660340,ACHELOOS,Good quality overall,4,
39,ANVERS,VISA,10571,HLBU9721384,ACHELOOS,"Serious issues with fruits condition -  We found undercoloration and high pittings - Which make many pallets out of specification 

We claim fully this arrival",1,"Undercoloration, Bruising"
39,ANVERS,VISA,10572,HLBU9508933,ACHELOOS,"Serious issues with fruits condition - Almost all pallets are affected by external overmaturity  and pitting / The coloration is out of KOLOR specification /We note as well presence of bruises

We claim fully this arrival",1,"Overmaturity, Dehydration/Pitting, Bruising"
39,ANVERS,PCC,10602,HLBU9940314,ACHELOOS K&N,15% of big sizes are affected by internal translucency - Otherwise all good,3,Translucency
39,ANVERS,PCC,10603,HLBU9410016,ACHELOOS K&N,All good - Temperature recorder not activated ,4,
39,ANVERS,PCC,10601,HLBU9805309,ACHELOOS K&N,All good ,4,
39,ANVERS,LAS BRISAS,10573,HLBU9486346,ACHELOOS K&N,Direct customer - Report will be sent later,4,
39,ANVERS,LAS BRISAS,10586,BEAU9728252,ACHELOOS,Good quality overall,4,
39,ANVERS,LAS BRISAS,10587,HLBU9024461,ACHELOOS,We make reserve for underweights ,4,
39,ANVERS,LAS BRISAS,10588,HLBU9918692,ACHELOOS,All good ,4,
39,ANVERS,LAS BRISAS,10589,HLBU9437275,ACHELOOS,Some fruit are highly coloured - Otherwise in general correct ,3,
39,ANVERS,LAS BRISAS,10590,GESU9536370,ACHELOOS,Average of 25% are affected by dehydtratation (Basal Stain and shadow are high),4,
39,ANVERS,LAS BRISAS,10591,TEMU9040720,ACHELOOS,Good quality overall - Temperature recorder was not activated ,4,
39,ANVERS,NORTENAS,10583,CXRU1044333,ACHELOOS,Some dehydratation is observed - Container not precooled ,3,
39,ANVERS,NORTENAS,10584,HLBU9226987,ACHELOOS,Isolate bruises on size 9 - Otherwise quality is good - Temperature recorder not found ,3,
39,ANVERS,AGRO INDUSTRIAL,10592,MSDU9731686,MSC ARUSHI,Fruit condition is good  - Some pallet  show underweights / Tag found but not connected  ,4,
39,ANVERS,AGRO INDUSTRIAL,10593,MEDU9680724,MSC ARUSHI,"Fruit condition: 1 pallet size 10 show high pitting, coloration we make claim - The rest is  correct 
Size 10 and 7/9 affected by underweights - we make reserve",3,"Overmaturity, Dehydration/Pitting"
39,VLISSINGEN,LAS BRISAS,10554,TEMU9596468,ITALIA STREAM,Direct customer - Report will be sent later,4,
39,VLISSINGEN,VISA,10555,SILU7029112,ITALIA STREAM,Good quality overall,4,
